method,stage,policy,status,reason,accuracy,precision,recall,time_ms,f1,tp,fp,tn,fn,auc_roc,auc_pr,threshold,calib_threshold,calib_precision,calib_recall,calib_f1,calib_fpr,source_policy,selection_rule,policy_family,metrics_json,score_file
YOLO26s_cls,S3,strategy_stage_adaptive,ok,,0.305019305019305,0.305019305019305,1.0,28.05349527063517,0.46745562130177515,79,180,0,0,0.8644866385372715,0.8491894173871058,0.00046458133147098124,0.00046458133147098124,0.2857142857142857,1.0,0.4444444444444445,,strategy_recall_first_r95,min_threshold_with_recall_floor,strategy_stage_adaptive,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/scores.csv
YOLO26s_cls,S3,strategy_mild_stage_v2,ok,,0.4015444015444015,0.33185840707964603,0.9493670886075949,28.05349527063517,0.49180327868852464,75,151,29,4,0.8644866385372715,0.8491894173871058,0.00172082067001611,0.00172082067001611,0.3333333333333333,0.925,0.490066225165563,0.74,mild_recall85_fpr10,fallback_max_f1_with_recall_floor,strategy_mild_stage_v2,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/scores.csv
YOLO26s_cls,S3,strategy_stage_v3,ok,,0.41312741312741313,0.336322869955157,0.9493670886075949,28.05349527063517,0.4966887417218543,75,148,32,4,0.8644866385372715,0.8491894173871058,0.0018306438578292727,0.0018306438578292727,0.3364485981308411,0.9,0.4897959183673469,,recall_at_95_highest_threshold,highest_threshold_with_recall_floor,strategy_stage_v3_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/scores.csv
YOLO26s_cls,S3,recall_at_95_highest_threshold,ok,,0.41312741312741313,0.336322869955157,0.9493670886075949,28.05349527063517,0.4966887417218543,75,148,32,4,0.8644866385372715,0.8491894173871058,0.0018306438578292727,0.0018306438578292727,0.3364485981308411,0.9,0.4897959183673469,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/scores.csv
YOLO26s_cls,S3,recall_at_90_highest_threshold,ok,,0.44015444015444016,0.3472222222222222,0.9493670886075949,28.05349527063517,0.5084745762711865,75,141,39,4,0.8644866385372715,0.8491894173871058,0.0020351484417915344,0.0020351484417915344,0.3333333333333333,0.85,0.4788732394366197,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/scores.csv
YOLO26s_cls,S3,strategy_balanced_f1,ok,,0.8262548262548263,1.0,0.43037974683544306,28.05349527063517,0.6017699115044248,34,0,180,45,0.8644866385372715,0.8491894173871058,0.46183764934539795,0.46183764934539795,1.0,0.55,0.7096774193548387,,,validation_best_f1,strategy_balanced,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S3/metrics/scores.csv
YOLO26s_cls,S4,production_normal_p95,ok,,0.8841698841698842,0.9803921568627451,0.6329113924050633,24.28346243417286,0.7692307692307693,50,1,179,29,0.90028129395218,0.8749567832526474,0.01215283065102992,0.01215283065102992,0.8529411764705882,0.725,0.7837837837837837,,,,production_normal_percentile,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S4/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S4/metrics/scores.csv
YOLO26s_cls,S4,strategy_stage_adaptive,ok,,0.3088803088803089,0.3062015503875969,1.0,24.28346243417286,0.46884272997032633,79,179,1,0,0.90028129395218,0.8749567832526474,8.79456929396838e-05,8.79456929396838e-05,0.2857142857142857,1.0,0.4444444444444445,,strategy_recall_first_r95,min_threshold_with_recall_floor,strategy_stage_adaptive,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S4/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S4/metrics/scores.csv
YOLO26s_cls,S4,strategy_mild_stage_v2,ok,,0.8957528957528957,0.9482758620689655,0.6962025316455697,24.28346243417286,0.8029197080291972,55,3,177,24,0.90028129395218,0.8749567832526474,0.004658491350710392,0.004658491350710392,0.7727272727272727,0.85,0.8095238095238095,0.1,mild_recall85_fpr10,max_f1_with_recall_floor_and_fpr_cap,strategy_mild_stage_v2,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S4/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S4/metrics/scores.csv
YOLO26s_cls,S4,strategy_stage_v3,ok,,0.8764478764478765,0.8615384615384616,0.7088607594936709,24.28346243417286,0.7777777777777778,56,9,171,23,0.90028129395218,0.8749567832526474,0.002696472452953458,0.002696472452953458,0.6792452830188679,0.9,0.7741935483870968,,recall_at_95_highest_threshold,highest_threshold_with_recall_floor,strategy_stage_v3_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S4/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S4/metrics/scores.csv
YOLO26s_cls,S4,recall_at_95_highest_threshold,ok,,0.8764478764478765,0.8615384615384616,0.7088607594936709,24.28346243417286,0.7777777777777778,56,9,171,23,0.90028129395218,0.8749567832526474,0.002696472452953458,0.002696472452953458,0.6792452830188679,0.9,0.7741935483870968,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S4/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S4/metrics/scores.csv
YOLO26s_cls,S4,recall_at_90_highest_threshold,ok,,0.8957528957528957,0.9482758620689655,0.6962025316455697,24.28346243417286,0.8029197080291972,55,3,177,24,0.90028129395218,0.8749567832526474,0.004658491350710392,0.004658491350710392,0.7727272727272727,0.85,0.8095238095238095,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S4/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S4/metrics/scores.csv
YOLO26s_cls,S4,strategy_balanced_f1,ok,,0.8957528957528957,0.9482758620689655,0.6962025316455697,24.28346243417286,0.8029197080291972,55,3,177,24,0.90028129395218,0.8749567832526474,0.004658491350710392,0.004658491350710392,0.7727272727272727,0.85,0.8095238095238095,,,validation_best_f1,strategy_balanced,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S4/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S4/metrics/scores.csv
YOLO26s_cls,S5,production_normal_p95,ok,,0.8918918918918919,0.8923076923076924,0.7341772151898734,26.994969210368097,0.8055555555555556,58,7,173,21,0.8978199718706048,0.8835565244336655,0.13451198637485495,0.13451198637485495,0.868421052631579,0.825,0.8461538461538461,,,,production_normal_percentile,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S5/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S5/metrics/scores.csv
YOLO26s_cls,S5,strategy_stage_adaptive,ok,,0.3127413127413127,0.3058823529411765,0.9873417721518988,26.994969210368097,0.467065868263473,78,177,3,1,0.8978199718706048,0.8835565244336655,5.8484956753090955e-06,5.8484956753090955e-06,0.2857142857142857,1.0,0.4444444444444445,,strategy_recall_first_r90,min_threshold_with_recall_floor,strategy_stage_adaptive,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S5/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S5/metrics/scores.csv
YOLO26s_cls,S5,strategy_mild_stage_v2,ok,,0.8532818532818532,0.7411764705882353,0.7974683544303798,26.994969210368097,0.7682926829268293,63,22,158,16,0.8978199718706048,0.8835565244336655,0.016556747257709503,0.016556747257709503,0.5555555555555556,0.875,0.6796116504854369,0.28,mild_recall85_fpr10,fallback_max_f1_with_recall_floor,strategy_mild_stage_v2,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S5/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S5/metrics/scores.csv
YOLO26s_cls,S5,strategy_stage_v3,ok,,0.861003861003861,0.7590361445783133,0.7974683544303798,26.994969210368097,0.7777777777777778,63,20,160,16,0.8978199718706048,0.8835565244336655,0.01815928891301155,0.01815928891301155,0.5483870967741935,0.85,0.6666666666666665,,recall_at_90_highest_threshold,highest_threshold_with_recall_floor,strategy_stage_v3_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S5/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S5/metrics/scores.csv
YOLO26s_cls,S5,recall_at_95_highest_threshold,ok,,0.7142857142857143,0.5182481751824818,0.8987341772151899,26.994969210368097,0.6574074074074074,71,66,114,8,0.8978199718706048,0.8835565244336655,0.002297384897246957,0.002297384897246957,0.4090909090909091,0.9,0.5625000000000001,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S5/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S5/metrics/scores.csv
YOLO26s_cls,S5,recall_at_90_highest_threshold,ok,,0.861003861003861,0.7590361445783133,0.7974683544303798,26.994969210368097,0.7777777777777778,63,20,160,16,0.8978199718706048,0.8835565244336655,0.01815928891301155,0.01815928891301155,0.5483870967741935,0.85,0.6666666666666665,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S5/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S5/metrics/scores.csv
YOLO26s_cls,S5,strategy_balanced_f1,ok,,0.9073359073359073,0.9824561403508771,0.7088607594936709,26.994969210368097,0.8235294117647058,56,1,179,23,0.8978199718706048,0.8835565244336655,0.3986528813838959,0.3986528813838959,0.9705882352941176,0.825,0.8918918918918919,,,validation_best_f1,strategy_balanced,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S5/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S5/metrics/scores.csv
YOLO26s_cls,S6,production_normal_p95,ok,,0.9266409266409267,0.9411764705882353,0.810126582278481,24.43255242823289,0.8707482993197279,64,4,176,15,0.9733473980309423,0.9592338978331383,0.16752972081303572,0.16752972081303572,0.875,0.875,0.875,,,,production_normal_percentile,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S6/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S6/metrics/scores.csv
YOLO26s_cls,S6,strategy_stage_adaptive,ok,,0.3281853281853282,0.31225296442687744,1.0,24.43255242823289,0.4759036144578313,79,174,6,0,0.9733473980309423,0.9592338978331383,9.968268568627536e-05,9.968268568627536e-05,0.2857142857142857,1.0,0.4444444444444445,,strategy_recall_first_r90,min_threshold_with_recall_floor,strategy_stage_adaptive,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S6/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S6/metrics/scores.csv
YOLO26s_cls,S6,strategy_mild_stage_v2,ok,,0.9227799227799228,0.9538461538461539,0.7848101265822784,24.43255242823289,0.8611111111111112,62,3,177,17,0.9733473980309423,0.9592338978331383,0.3000188171863556,0.3000188171863556,0.918918918918919,0.85,0.8831168831168831,0.03,mild_recall85_fpr10,max_f1_with_recall_floor_and_fpr_cap,strategy_mild_stage_v2,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S6/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S6/metrics/scores.csv
YOLO26s_cls,S6,strategy_stage_v3,ok,,0.9227799227799228,0.9538461538461539,0.7848101265822784,24.43255242823289,0.8611111111111112,62,3,177,17,0.9733473980309423,0.9592338978331383,0.3000188171863556,0.3000188171863556,0.918918918918919,0.85,0.8831168831168831,,recall_at_90_highest_threshold,highest_threshold_with_recall_floor,strategy_stage_v3_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S6/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S6/metrics/scores.csv
YOLO26s_cls,S6,recall_at_95_highest_threshold,ok,,0.9420849420849421,0.8809523809523809,0.9367088607594937,24.43255242823289,0.9079754601226993,74,10,170,5,0.9733473980309423,0.9592338978331383,0.03655237331986427,0.03655237331986427,0.6206896551724138,0.9,0.7346938775510204,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S6/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S6/metrics/scores.csv
YOLO26s_cls,S6,recall_at_90_highest_threshold,ok,,0.9227799227799228,0.9538461538461539,0.7848101265822784,24.43255242823289,0.8611111111111112,62,3,177,17,0.9733473980309423,0.9592338978331383,0.3000188171863556,0.3000188171863556,0.918918918918919,0.85,0.8831168831168831,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S6/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S6/metrics/scores.csv
YOLO26s_cls,S6,strategy_balanced_f1,ok,,0.9227799227799228,0.9538461538461539,0.7848101265822784,24.43255242823289,0.8611111111111112,62,3,177,17,0.9733473980309423,0.9592338978331383,0.3000188171863556,0.3000188171863556,0.918918918918919,0.85,0.8831168831168831,,,validation_best_f1,strategy_balanced,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S6/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S6/metrics/scores.csv
YOLO26s_cls,S7,production_normal_p95,ok,,0.918918918918919,0.8918918918918919,0.8354430379746836,23.992440141881296,0.8627450980392156,66,8,172,13,0.9589310829817159,0.9369644332014446,0.24285223484039292,0.24285223484039292,0.8717948717948718,0.85,0.8607594936708861,,,,production_normal_percentile,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S7/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S7/metrics/scores.csv
YOLO26s_cls,S7,strategy_stage_adaptive,ok,,0.918918918918919,0.967741935483871,0.759493670886076,23.992440141881296,0.851063829787234,60,2,178,19,0.9589310829817159,0.9369644332014446,0.5631036758422852,0.5631036758422852,0.9705882352941176,0.825,0.8918918918918919,,strategy_balanced_f1,validation_best_f1,strategy_stage_adaptive,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S7/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S7/metrics/scores.csv
YOLO26s_cls,S7,strategy_mild_stage_v2,ok,,0.918918918918919,0.967741935483871,0.759493670886076,23.992440141881296,0.851063829787234,60,2,178,19,0.9589310829817159,0.9369644332014446,0.5631036758422852,0.5631036758422852,0.9705882352941176,0.825,0.8918918918918919,0.01,balanced_f1_late,validation_balanced_f1,strategy_mild_stage_v2,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S7/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S7/metrics/scores.csv
YOLO26s_cls,S7,strategy_stage_v3,ok,,0.918918918918919,0.967741935483871,0.759493670886076,23.992440141881296,0.851063829787234,60,2,178,19,0.9589310829817159,0.9369644332014446,0.5631036758422852,0.5631036758422852,0.9705882352941176,0.825,0.8918918918918919,,strategy_balanced_f1,validation_best_f1,strategy_stage_v3_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S7/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S7/metrics/scores.csv
YOLO26s_cls,S7,recall_at_95_highest_threshold,ok,,0.8841698841698842,0.7752808988764045,0.8734177215189873,23.992440141881296,0.8214285714285714,69,20,160,10,0.9589310829817159,0.9369644332014446,0.12647445499897003,0.12647445499897003,0.6428571428571429,0.9,0.75,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S7/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S7/metrics/scores.csv
YOLO26s_cls,S7,recall_at_90_highest_threshold,ok,,0.918918918918919,0.9393939393939394,0.7848101265822784,23.992440141881296,0.8551724137931035,62,4,176,17,0.9589310829817159,0.9369644332014446,0.3523622751235962,0.3523622751235962,0.8947368421052632,0.85,0.8717948717948718,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S7/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S7/metrics/scores.csv
YOLO26s_cls,S7,strategy_balanced_f1,ok,,0.918918918918919,0.967741935483871,0.759493670886076,23.992440141881296,0.851063829787234,60,2,178,19,0.9589310829817159,0.9369644332014446,0.5631036758422852,0.5631036758422852,0.9705882352941176,0.825,0.8918918918918919,,,validation_best_f1,strategy_balanced,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S7/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S7/metrics/scores.csv
YOLO26s_cls,S8,production_normal_p95,ok,,0.9227799227799228,0.9041095890410958,0.8354430379746836,24.77108786048001,0.8684210526315789,66,7,173,13,0.9677215189873418,0.9488044978620354,0.40500077754259095,0.40500077754259095,0.8780487804878049,0.9,0.888888888888889,,,,production_normal_percentile,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S8/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S8/metrics/scores.csv
YOLO26s_cls,S8,strategy_stage_adaptive,ok,,0.915057915057915,0.9253731343283582,0.7848101265822784,24.77108786048001,0.8493150684931507,62,5,175,17,0.9677215189873418,0.9488044978620354,0.697699785232544,0.697699785232544,0.9459459459459459,0.875,0.9090909090909091,,strategy_balanced_f1,validation_best_f1,strategy_stage_adaptive,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S8/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S8/metrics/scores.csv
YOLO26s_cls,S8,strategy_mild_stage_v2,ok,,0.915057915057915,0.9253731343283582,0.7848101265822784,24.77108786048001,0.8493150684931507,62,5,175,17,0.9677215189873418,0.9488044978620354,0.697699785232544,0.697699785232544,0.9459459459459459,0.875,0.9090909090909091,0.02,balanced_f1_late,validation_balanced_f1,strategy_mild_stage_v2,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S8/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S8/metrics/scores.csv
YOLO26s_cls,S8,strategy_stage_v3,ok,,0.915057915057915,0.9253731343283582,0.7848101265822784,24.77108786048001,0.8493150684931507,62,5,175,17,0.9677215189873418,0.9488044978620354,0.697699785232544,0.697699785232544,0.9459459459459459,0.875,0.9090909090909091,,strategy_balanced_f1,validation_best_f1,strategy_stage_v3_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S8/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S8/metrics/scores.csv
YOLO26s_cls,S8,recall_at_95_highest_threshold,ok,,0.918918918918919,0.9027777777777778,0.8227848101265823,24.77108786048001,0.8609271523178809,65,7,173,14,0.9677215189873418,0.9488044978620354,0.45774516463279724,0.45774516463279724,0.9,0.9,0.9,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S8/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S8/metrics/scores.csv
YOLO26s_cls,S8,recall_at_90_highest_threshold,ok,,0.918918918918919,0.953125,0.7721518987341772,24.77108786048001,0.8531468531468531,61,3,177,18,0.9677215189873418,0.9488044978620354,0.7940434813499451,0.7940434813499451,0.9444444444444444,0.85,0.8947368421052632,,,highest_threshold_with_recall_floor,recall_highest_threshold,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S8/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S8/metrics/scores.csv
YOLO26s_cls,S8,strategy_balanced_f1,ok,,0.915057915057915,0.9253731343283582,0.7848101265822784,24.77108786048001,0.8493150684931507,62,5,175,17,0.9677215189873418,0.9488044978620354,0.697699785232544,0.697699785232544,0.9459459459459459,0.875,0.9090909090909091,,,validation_best_f1,strategy_balanced,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S8/metrics/metrics.json,/ghome/huangjd/code/detected/adpretrain_bridge/output/20260519_yolo26s_cls_fixed_180_79_stage_v3/stages/S8/metrics/scores.csv
