stage,alpha,threshold,calib_precision,calib_recall,calib_f1,calib_accuracy,calib_fpr,test_precision,test_recall,test_f1,test_accuracy,test_fpr,test_tp,test_fp,test_tn,test_fn,auc_roc,auc_pr
S6,0.0,2.3969523315299517,0.7954545454545454,0.7142857142857143,0.7526881720430106,0.8456375838926175,0.09,0.9074074074074074,0.7,0.7903225806451613,0.896,0.027777777777777776,49,5,175,21,0.955952380952381,0.9191105517393378
S6,0.01,2.4332748208926906,0.813953488372093,0.7142857142857143,0.7608695652173914,0.8523489932885906,0.08,0.9245283018867925,0.7,0.7967479674796748,0.9,0.022222222222222223,49,4,176,21,0.9580158730158731,0.9209087178739089
S6,0.02,2.4695973102554305,0.813953488372093,0.7142857142857143,0.7608695652173914,0.8523489932885906,0.08,0.9245283018867925,0.7,0.7967479674796748,0.9,0.022222222222222223,49,4,176,21,0.9606349206349207,0.9227453140220604
S6,0.03,2.5059197996181695,0.813953488372093,0.7142857142857143,0.7608695652173914,0.8523489932885906,0.08,0.9245283018867925,0.7,0.7967479674796748,0.9,0.022222222222222223,49,4,176,21,0.9631746031746032,0.924510561099578
S6,0.04,2.511445052230519,0.813953488372093,0.7142857142857143,0.7608695652173914,0.8523489932885906,0.08,0.9245283018867925,0.7,0.7967479674796748,0.9,0.022222222222222223,49,4,176,21,0.964920634920635,0.9256800207531284
S6,0.05,2.500626101182876,0.813953488372093,0.7142857142857143,0.7608695652173914,0.8523489932885906,0.08,0.9245283018867925,0.7,0.7967479674796748,0.9,0.022222222222222223,49,4,176,21,0.9669841269841271,0.9275594925803653
S6,0.06,2.4898071501352326,0.813953488372093,0.7142857142857143,0.7608695652173914,0.8523489932885906,0.08,0.9259259259259259,0.7142857142857143,0.8064516129032259,0.904,0.022222222222222223,50,4,176,20,0.9684126984126984,0.9286930333558289
S6,0.07,2.478988199087589,0.813953488372093,0.7142857142857143,0.7608695652173914,0.8523489932885906,0.08,0.9090909090909091,0.7142857142857143,0.8,0.9,0.027777777777777776,50,5,175,20,0.9697619047619048,0.9300313470494975
S6,0.08,2.4516464467907726,0.813953488372093,0.7142857142857143,0.7608695652173914,0.8523489932885906,0.08,0.9107142857142857,0.7285714285714285,0.8095238095238095,0.904,0.027777777777777776,51,5,175,19,0.9710317460317459,0.9309146212612553
S6,0.09,2.420006281236267,0.7954545454545454,0.7142857142857143,0.7526881720430106,0.8456375838926175,0.09,0.9107142857142857,0.7285714285714285,0.8095238095238095,0.904,0.027777777777777776,51,5,175,19,0.9720634920634921,0.931944810258895
S6,0.1,2.3883661156817615,0.7954545454545454,0.7142857142857143,0.7526881720430106,0.8456375838926175,0.09,0.9107142857142857,0.7285714285714285,0.8095238095238095,0.904,0.027777777777777776,51,5,175,19,0.9738095238095237,0.9343704559389406
S6,0.11,2.356725950127256,0.7954545454545454,0.7142857142857143,0.7526881720430106,0.8456375838926175,0.09,0.9107142857142857,0.7285714285714285,0.8095238095238095,0.904,0.027777777777777776,51,5,175,19,0.9744444444444444,0.9347854091542043
S6,0.12,2.3250857845727504,0.7954545454545454,0.7142857142857143,0.7526881720430106,0.8456375838926175,0.09,0.9107142857142857,0.7285714285714285,0.8095238095238095,0.904,0.027777777777777776,51,5,175,19,0.9756349206349206,0.9365389850856894
S6,0.13,1.8009110773296457,0.7222222222222222,0.7959183673469388,0.7572815533980582,0.8322147651006712,0.15,0.8656716417910447,0.8285714285714286,0.8467153284671534,0.916,0.05,58,9,171,12,0.9768253968253968,0.9379354059290197
S6,0.14,1.8866675020453365,0.7222222222222222,0.7959183673469388,0.7572815533980582,0.8322147651006712,0.15,0.8787878787878788,0.8285714285714286,0.8529411764705883,0.92,0.044444444444444446,58,8,172,12,0.9776190476190476,0.9392021257674921
S6,0.15,1.9656951675027299,0.7222222222222222,0.7959183673469388,0.7572815533980582,0.8322147651006712,0.15,0.8769230769230769,0.8142857142857143,0.8444444444444444,0.916,0.044444444444444446,57,8,172,13,0.977936507936508,0.9393119039485686
S6,0.16,1.0893399366566194,0.671875,0.8775510204081632,0.7610619469026548,0.8187919463087249,0.21,0.8227848101265823,0.9285714285714286,0.87248322147651,0.924,0.07777777777777778,65,14,166,5,0.9786507936507938,0.9405044157524249
S6,0.17,2.052553441349314,0.7358490566037735,0.7959183673469388,0.7647058823529412,0.8389261744966443,0.14,0.8769230769230769,0.8142857142857143,0.8444444444444444,0.916,0.044444444444444446,57,8,172,13,0.9794444444444445,0.9417470215091068
S6,0.18,2.095982578272606,0.7358490566037735,0.7959183673469388,0.7647058823529412,0.8389261744966443,0.14,0.8769230769230769,0.8142857142857143,0.8444444444444444,0.916,0.044444444444444446,57,8,172,13,0.9797619047619047,0.9423076143132663
S6,0.19,2.5089594893608242,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.8590604026845637,0.07,0.896551724137931,0.7428571428571429,0.8125,0.904,0.03333333333333333,52,6,174,18,0.9801587301587301,0.9433592207541139
S6,0.2,1.7380791971562501,0.7192982456140351,0.8367346938775511,0.7735849056603773,0.8389261744966443,0.16,0.8695652173913043,0.8571428571428571,0.8633093525179856,0.924,0.05,60,9,171,10,0.9803968253968254,0.9437178056205494
S6,0.21,2.6575725398019596,0.8536585365853658,0.7142857142857143,0.7777777777777778,0.8657718120805369,0.06,0.9285714285714286,0.7428571428571429,0.8253968253968255,0.912,0.022222222222222223,52,4,176,18,0.9805555555555556,0.9440534223993415
S6,0.22,2.5727188997708628,0.8372093023255814,0.7346938775510204,0.782608695652174,0.8657718120805369,0.07,0.8983050847457628,0.7571428571428571,0.8217054263565892,0.908,0.03333333333333333,53,6,174,17,0.9805555555555556,0.9438903676158772
S6,0.23,2.6584753244865538,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.896551724137931,0.7428571428571429,0.8125,0.904,0.03333333333333333,52,6,174,18,0.9806349206349206,0.9438809150291583
S6,0.24,2.7442317492022443,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9285714285714286,0.7428571428571429,0.8253968253968255,0.912,0.022222222222222223,52,4,176,18,0.9807142857142858,0.944015759664687
S6,0.25,2.8299881739179353,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9285714285714286,0.7428571428571429,0.8253968253968255,0.912,0.022222222222222223,52,4,176,18,0.981111111111111,0.9448649883362297
S6,0.26,2.8240392292760648,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9285714285714286,0.7428571428571429,0.8253968253968255,0.912,0.022222222222222223,52,4,176,18,0.9814285714285714,0.9456438299722888
S6,0.27,2.7893126580378556,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9152542372881356,0.7714285714285715,0.8372093023255813,0.916,0.027777777777777776,54,5,175,16,0.9815873015873016,0.945859770442186
S6,0.28,2.754586086799646,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.92,0.027777777777777776,55,5,175,15,0.9818253968253969,0.9463534834674963
S6,0.29,2.708378360317961,0.8604651162790697,0.7551020408163265,0.8043478260869564,0.8791946308724832,0.06,0.9016393442622951,0.7857142857142857,0.8396946564885497,0.916,0.03333333333333333,55,6,174,15,0.9819841269841271,0.9466883961887763
S6,0.3,2.685132944323227,0.8604651162790697,0.7551020408163265,0.8043478260869564,0.8791946308724832,0.06,0.8888888888888888,0.8,0.8421052631578948,0.916,0.03888888888888889,56,7,173,14,0.9821428571428572,0.9470380729642301
S6,0.31,2.644011533891697,0.8125,0.7959183673469388,0.8041237113402061,0.87248322147651,0.09,0.8888888888888888,0.8,0.8421052631578948,0.916,0.03888888888888889,56,7,173,14,0.9822222222222223,0.9470167971141566
S6,0.32,2.7039904951986946,0.8636363636363636,0.7755102040816326,0.8172043010752688,0.8859060402684564,0.06,0.8888888888888888,0.8,0.8421052631578948,0.916,0.03888888888888889,56,7,173,14,0.9822222222222223,0.9470167971141566
S6,0.33,2.7474196321219866,0.8636363636363636,0.7755102040816326,0.8172043010752688,0.8859060402684564,0.06,0.890625,0.8142857142857143,0.8507462686567163,0.92,0.03888888888888889,57,7,173,13,0.9824603174603175,0.9474565048269379
S6,0.34,2.790848769045279,0.8604651162790697,0.7551020408163265,0.8043478260869564,0.8791946308724832,0.06,0.890625,0.8142857142857143,0.8507462686567163,0.92,0.03888888888888889,57,7,173,13,0.9823809523809524,0.9471065149069577
S6,0.35,2.8342779059685705,0.8604651162790697,0.7551020408163265,0.8043478260869564,0.8791946308724832,0.06,0.9032258064516129,0.8,0.8484848484848486,0.92,0.03333333333333333,56,6,174,14,0.9825396825396826,0.9470662908317473
S6,0.36,2.335397203996254,0.7592592592592593,0.8367346938775511,0.796116504854369,0.8590604026845637,0.13,0.8970588235294118,0.8714285714285714,0.8840579710144928,0.936,0.03888888888888889,61,7,173,9,0.983015873015873,0.9486776132533572
S6,0.37,2.3976280067884663,0.7592592592592593,0.8367346938775511,0.796116504854369,0.8590604026845637,0.13,0.8970588235294118,0.8714285714285714,0.8840579710144928,0.936,0.03888888888888889,61,7,173,9,0.9828571428571429,0.9482530053510316
S6,0.38,2.4073203744175506,0.7592592592592593,0.8367346938775511,0.796116504854369,0.8590604026845637,0.13,0.8970588235294118,0.8714285714285714,0.8840579710144928,0.936,0.03888888888888889,61,7,173,9,0.982936507936508,0.9483733638002585
S6,0.39,2.3725938031793414,0.7592592592592593,0.8367346938775511,0.796116504854369,0.8590604026845637,0.13,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.936,0.044444444444444446,62,8,172,8,0.982936507936508,0.9483037074174052
S6,0.4,2.3378672319411318,0.7592592592592593,0.8367346938775511,0.796116504854369,0.8590604026845637,0.13,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.936,0.044444444444444446,62,8,172,8,0.9826984126984127,0.9475158148140067
S6,0.41,2.3031406607029226,0.7592592592592593,0.8367346938775511,0.796116504854369,0.8590604026845637,0.13,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.936,0.044444444444444446,62,8,172,8,0.9826190476190476,0.9471819713146333
S6,0.42,3.0745323636728834,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9032258064516129,0.8,0.8484848484848486,0.92,0.03333333333333333,56,6,174,14,0.9827777777777778,0.9479820304687298
S6,0.43,2.7710128235417373,0.8085106382978723,0.7755102040816326,0.7916666666666665,0.8657718120805369,0.09,0.8955223880597015,0.8571428571428571,0.8759124087591241,0.932,0.03888888888888889,60,7,173,10,0.9826984126984127,0.9476884105290241
S6,0.44,2.9685504064316417,0.8409090909090909,0.7551020408163265,0.7956989247311828,0.87248322147651,0.07,0.90625,0.8285714285714286,0.8656716417910447,0.928,0.03333333333333333,58,6,174,12,0.9827777777777778,0.9484290661494186
S6,0.45,3.0428917875750208,0.8604651162790697,0.7551020408163265,0.8043478260869564,0.8791946308724832,0.06,0.9047619047619048,0.8142857142857143,0.857142857142857,0.924,0.03333333333333333,57,6,174,13,0.9826984126984127,0.9482113995760425
S6,0.46,2.9577052319183728,0.8260869565217391,0.7755102040816326,0.8,0.87248322147651,0.08,0.9047619047619048,0.8142857142857143,0.857142857142857,0.924,0.03333333333333333,57,6,174,13,0.9826984126984127,0.9481190410920846
S6,0.47,2.9727797721366396,0.8085106382978723,0.7755102040816326,0.7916666666666665,0.8657718120805369,0.09,0.9047619047619048,0.8142857142857143,0.857142857142857,0.924,0.03333333333333333,57,6,174,13,0.9825396825396826,0.9476176513601242
S6,0.48,3.0821668375027964,0.8409090909090909,0.7551020408163265,0.7956989247311828,0.87248322147651,0.07,0.9047619047619048,0.8142857142857143,0.857142857142857,0.924,0.03333333333333333,57,6,174,13,0.9826190476190476,0.9478256400992908
S6,0.49,3.085349187308144,0.8409090909090909,0.7551020408163265,0.7956989247311828,0.87248322147651,0.07,0.9047619047619048,0.8142857142857143,0.857142857142857,0.924,0.03333333333333333,57,6,174,13,0.9825396825396826,0.9474700213226195
S6,0.5,3.2066284430872205,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9047619047619048,0.8142857142857143,0.857142857142857,0.924,0.03333333333333333,57,6,174,13,0.9823015873015873,0.9466673844257577
S6,0.51,3.268859245879432,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9047619047619048,0.8142857142857143,0.857142857142857,0.924,0.03333333333333333,57,6,174,13,0.9823809523809524,0.9468086039907291
S6,0.52,3.331090048671644,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9032258064516129,0.8,0.8484848484848486,0.92,0.03333333333333333,56,6,174,14,0.9823015873015873,0.9464244503292645
S6,0.53,3.393320851463856,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9032258064516129,0.8,0.8484848484848486,0.92,0.03333333333333333,56,6,174,14,0.9823015873015873,0.9464244503292645
S6,0.54,3.455551654256068,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9180327868852459,0.8,0.8549618320610688,0.924,0.027777777777777776,56,5,175,14,0.9822222222222222,0.9462224945469515
S6,0.55,3.51778245704828,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.92,0.027777777777777776,55,5,175,15,0.9822222222222222,0.9462043075918823
S6,0.56,3.558963951432835,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.92,0.027777777777777776,55,5,175,15,0.9820634920634921,0.9456487148698736
S6,0.57,3.571409548322621,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.92,0.027777777777777776,55,5,175,15,0.9821428571428572,0.9462490966309695
S6,0.58,3.5838551452124072,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.92,0.027777777777777776,55,5,175,15,0.981904761904762,0.9453139587658376
S6,0.59,3.596300742102194,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.92,0.027777777777777776,55,5,175,15,0.981904761904762,0.9454017234263576
S6,0.6,3.6087463389919803,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.9016393442622951,0.7857142857142857,0.8396946564885497,0.916,0.03333333333333333,55,6,174,15,0.981904761904762,0.9456126667385669
S6,0.61,3.6211919358817672,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.8870967741935484,0.7857142857142857,0.8333333333333333,0.912,0.03888888888888889,55,7,173,15,0.981984126984127,0.9461599770127258
S6,0.62,3.6336375327715533,0.8571428571428571,0.7346938775510204,0.7912087912087913,0.87248322147651,0.06,0.8870967741935484,0.7857142857142857,0.8333333333333333,0.912,0.03888888888888889,55,7,173,15,0.9816666666666667,0.9452807033784116
S6,0.63,3.891484618391402,0.875,0.7142857142857143,0.7865168539325842,0.87248322147651,0.05,0.9122807017543859,0.7428571428571429,0.8188976377952757,0.908,0.027777777777777776,52,5,175,18,0.9815873015873016,0.9452676877785506
S6,0.64,3.9094788681779846,0.875,0.7142857142857143,0.7865168539325842,0.87248322147651,0.05,0.9122807017543859,0.7428571428571429,0.8188976377952757,0.908,0.027777777777777776,52,5,175,18,0.9814285714285714,0.9447623019160236
S6,0.65,3.9274731179645674,0.875,0.7142857142857143,0.7865168539325842,0.87248322147651,0.05,0.9122807017543859,0.7428571428571429,0.8188976377952757,0.908,0.027777777777777776,52,5,175,18,0.981031746031746,0.9433030303314005
S6,0.66,3.94546736775115,0.875,0.7142857142857143,0.7865168539325842,0.87248322147651,0.05,0.9122807017543859,0.7428571428571429,0.8188976377952757,0.908,0.027777777777777776,52,5,175,18,0.9811904761904762,0.9440783076992694
S6,0.67,3.9634616175377326,0.875,0.7142857142857143,0.7865168539325842,0.87248322147651,0.05,0.9122807017543859,0.7428571428571429,0.8188976377952757,0.908,0.027777777777777776,52,5,175,18,0.9811111111111112,0.9437152140837395
S6,0.68,3.9754519933279755,0.875,0.7142857142857143,0.7865168539325842,0.87248322147651,0.05,0.896551724137931,0.7428571428571429,0.8125,0.904,0.03333333333333333,52,6,174,18,0.980952380952381,0.943452471252823
S6,0.69,3.94334430746705,0.8536585365853658,0.7142857142857143,0.7777777777777778,0.8657718120805369,0.06,0.8983050847457628,0.7571428571428571,0.8217054263565892,0.908,0.03333333333333333,53,6,174,17,0.9808730158730159,0.9433521895719488
S6,0.7,3.9112366216061245,0.8536585365853658,0.7142857142857143,0.7777777777777778,0.8657718120805369,0.06,0.8852459016393442,0.7714285714285715,0.8244274809160306,0.908,0.03888888888888889,54,7,173,16,0.9807142857142858,0.9427048914600221
S6,0.71,3.0913500183640163,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.8523489932885906,0.11,0.8805970149253731,0.8428571428571429,0.8613138686131387,0.924,0.044444444444444446,59,8,172,11,0.9805555555555556,0.9424347824547843
S6,0.72,3.120890179252572,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.8523489932885906,0.11,0.8805970149253731,0.8428571428571429,0.8613138686131387,0.924,0.044444444444444446,59,8,172,11,0.9803968253968255,0.9420594406422653
S6,0.73,3.1224354397718947,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.8523489932885906,0.11,0.8805970149253731,0.8428571428571429,0.8613138686131387,0.924,0.044444444444444446,59,8,172,11,0.9797619047619047,0.9396632802333625
S6,0.74,3.123980700291218,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.8523489932885906,0.11,0.8787878787878788,0.8285714285714286,0.8529411764705883,0.92,0.044444444444444446,58,8,172,12,0.9794444444444445,0.9384339953979477
S6,0.75,3.1255259608105406,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.8523489932885906,0.11,0.8787878787878788,0.8285714285714286,0.8529411764705883,0.92,0.044444444444444446,58,8,172,12,0.9792063492063492,0.9377823750107201
S6,0.76,3.1270712213298637,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.8523489932885906,0.11,0.8787878787878788,0.8285714285714286,0.8529411764705883,0.92,0.044444444444444446,58,8,172,12,0.978968253968254,0.9373711475588964
S6,0.77,3.128616481849187,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.8523489932885906,0.11,0.8787878787878788,0.8285714285714286,0.8529411764705883,0.92,0.044444444444444446,58,8,172,12,0.9788888888888889,0.9371929354289741
S6,0.78,3.1301617423685095,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.8523489932885906,0.11,0.8787878787878788,0.8285714285714286,0.8529411764705883,0.92,0.044444444444444446,58,8,172,12,0.9786507936507937,0.9364881275782692
S6,0.79,3.3301459017497868,0.7872340425531915,0.7551020408163265,0.7708333333333333,0.8523489932885906,0.1,0.8923076923076924,0.8285714285714286,0.8592592592592593,0.924,0.03888888888888889,58,7,173,12,0.9783333333333333,0.9357696193223732
S6,0.8,3.236295994105401,0.7708333333333334,0.7551020408163265,0.7628865979381444,0.8456375838926175,0.11,0.8787878787878788,0.8285714285714286,0.8529411764705883,0.92,0.044444444444444446,58,8,172,12,0.978015873015873,0.9350057822952054
S6,0.81,3.1347975239264785,0.7450980392156863,0.7755102040816326,0.76,0.8389261744966443,0.13,0.8805970149253731,0.8428571428571429,0.8613138686131387,0.924,0.044444444444444446,59,8,172,11,0.9776190476190476,0.9338461905907142
S6,0.82,3.04859617881663,0.7450980392156863,0.7755102040816326,0.76,0.8389261744966443,0.13,0.8805970149253731,0.8428571428571429,0.8613138686131387,0.924,0.044444444444444446,59,8,172,11,0.9772222222222222,0.9320559953536204
S6,0.83,2.954746271172244,0.7450980392156863,0.7755102040816326,0.76,0.8389261744966443,0.13,0.8805970149253731,0.8428571428571429,0.8613138686131387,0.924,0.044444444444444446,59,8,172,11,0.9769047619047619,0.9315627433139304
S6,0.84,3.4617290195531627,0.782608695652174,0.7346938775510204,0.7578947368421053,0.8456375838926175,0.1,0.8888888888888888,0.8,0.8421052631578948,0.916,0.03888888888888889,56,7,173,14,0.9763492063492064,0.9304757613612782
S6,0.85,3.429621333692237,0.782608695652174,0.7346938775510204,0.7578947368421053,0.8456375838926175,0.1,0.8888888888888888,0.8,0.8421052631578948,0.916,0.03888888888888889,56,7,173,14,0.9757142857142856,0.928678942557977
S6,0.86,3.3975136478313113,0.7659574468085106,0.7346938775510204,0.7499999999999999,0.8389261744966443,0.11,0.8888888888888888,0.8,0.8421052631578948,0.916,0.03888888888888889,56,7,173,14,0.9753968253968254,0.9282517745912809
S6,0.87,3.144069087042416,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.8787878787878788,0.8285714285714286,0.8529411764705883,0.92,0.044444444444444446,58,8,172,12,0.9750793650793651,0.9272873671695185
S6,0.88,3.145614347561739,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.8787878787878788,0.8285714285714286,0.8529411764705883,0.92,0.044444444444444446,58,8,172,12,0.974920634920635,0.9270193988702377
S6,0.89,3.147159608081062,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.8787878787878788,0.8285714285714286,0.8529411764705883,0.92,0.044444444444444446,58,8,172,12,0.9746031746031747,0.9261942408417326
S6,0.9,3.148704868600385,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.8787878787878788,0.8285714285714286,0.8529411764705883,0.92,0.044444444444444446,58,8,172,12,0.9742857142857142,0.9255749388816835
S6,0.91,3.150250129119708,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.8787878787878788,0.8285714285714286,0.8529411764705883,0.92,0.044444444444444446,58,8,172,12,0.9739682539682539,0.9245482146256446
S6,0.92,3.151795389639031,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.8636363636363636,0.8142857142857143,0.8382352941176471,0.912,0.05,57,9,171,13,0.9731746031746031,0.9232389226393631
S6,0.93,3.116827099799147,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.8636363636363636,0.8142857142857143,0.8382352941176471,0.912,0.05,57,9,171,13,0.9726984126984127,0.9221591687959345
S6,0.94,3.0691882739030807,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.8529411764705882,0.8285714285714286,0.8405797101449276,0.912,0.05555555555555555,58,10,170,12,0.9723809523809525,0.9218650181308928
S6,0.95,3.0215494480070135,0.74,0.7551020408163265,0.7474747474747474,0.8322147651006712,0.13,0.8529411764705882,0.8285714285714286,0.8405797101449276,0.912,0.05555555555555555,58,10,170,12,0.9716666666666667,0.9188105470368967
S6,0.96,3.029521751905019,0.7346938775510204,0.7346938775510204,0.7346938775510203,0.825503355704698,0.13,0.8529411764705882,0.8285714285714286,0.8405797101449276,0.912,0.05555555555555555,58,10,170,12,0.9712698412698413,0.917497198972666
S6,0.97,2.926271796214879,0.7115384615384616,0.7551020408163265,0.7326732673267328,0.8187919463087249,0.15,0.855072463768116,0.8428571428571429,0.8489208633093526,0.916,0.05555555555555555,59,10,170,11,0.9707142857142858,0.9165631237881108
S6,0.98,2.8425241658569864,0.7115384615384616,0.7551020408163265,0.7326732673267328,0.8187919463087249,0.15,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,0.06111111111111111,59,11,169,11,0.9703968253968254,0.9162925911887644
S6,0.99,2.7490253728329703,0.7115384615384616,0.7551020408163265,0.7326732673267328,0.8187919463087249,0.15,0.8450704225352113,0.8571428571428571,0.851063829787234,0.916,0.06111111111111111,60,11,169,10,0.97,0.9165690588655344
